status_id,player_id,match_id,points,assists,blocks
7780,502,649,14,16,9
7781,508,649,16,6,7
7782,507,649,16,14,6
7783,556,649,8,12,6
7784,558,649,8,15,2
7785,560,649,7,7,4
7786,553,649,15,3,1
7787,554,649,13,14,8
7788,559,649,15,0,5
7789,685,650,3,11,7
7790,689,650,22,3,10
7791,690,650,7,15,0
7792,688,650,25,5,2
7793,686,650,18,18,2
7794,687,650,10,6,5
7795,308,650,30,10,1
7796,307,650,30,12,7
7797,310,650,3,6,3
7798,301,650,3,19,1
7799,309,650,8,18,0
7800,305,650,4,8,10
7801,575,651,6,10,1
7802,571,651,15,4,3
7803,576,651,14,18,5
7804,572,651,26,1,0
7805,577,651,21,15,3
7806,580,651,9,18,5
7807,821,651,22,0,7
7808,826,651,10,5,0
7809,829,651,9,1,5
7810,823,651,16,19,2
7811,822,651,8,1,2
7812,825,651,22,20,1
7813,230,652,24,20,6
7814,225,652,11,12,5
7815,222,652,25,9,4
7816,223,652,10,14,3
7817,228,652,22,12,1
7818,221,652,5,1,1
7819,798,652,6,10,5
7820,799,652,20,0,2
7821,791,652,22,5,2
7822,796,652,2,11,9
7823,793,652,25,5,9
7824,800,652,2,7,2
7825,546,653,28,2,9
7826,545,653,3,7,4
7827,544,653,12,4,6
7828,548,653,2,6,0
7829,542,653,30,1,9
7830,547,653,30,15,0
7831,21,653,27,19,3
7832,22,653,12,20,6
7833,25,653,11,5,6
7834,30,653,15,15,5
7835,28,653,18,19,7
7836,23,653,27,16,0
7837,302,654,29,4,10
7838,310,654,21,5,3
7839,309,654,10,17,8
7840,303,654,22,11,5
7841,305,654,27,13,7
7842,301,654,0,6,8
7843,117,654,18,15,1
7844,115,654,20,4,5
7845,112,654,2,16,2
7846,114,654,19,9,5
7847,113,654,0,8,2
7848,119,654,24,5,6
7849,29,655,21,7,4
7850,22,655,27,0,7
7851,23,655,26,15,4
7852,28,655,11,10,3
7853,21,655,12,6,4
7854,24,655,27,12,0
7855,142,655,23,0,1
7856,150,655,4,2,8
7857,145,655,22,14,1
7858,143,655,17,20,6
7859,149,655,1,7,10
7860,148,655,18,18,9
7861,550,656,7,4,2
7862,546,656,21,14,1
7863,543,656,8,11,1
7864,545,656,19,15,5
7865,542,656,15,2,0
7866,547,656,7,13,8
7867,459,656,4,19,1
7868,460,656,30,13,8
7869,453,656,21,10,9
7870,457,656,27,12,7
7871,451,656,11,8,2
7872,458,656,24,1,8
7873,683,657,18,5,10
7874,688,657,15,0,8
7875,685,657,2,7,8
7876,682,657,7,2,5
7877,686,657,13,16,3
7878,690,657,28,4,6
7879,511,657,11,10,4
7880,516,657,1,18,2
7881,514,657,14,15,8
7882,520,657,18,13,5
7883,519,657,25,17,0
7884,512,657,7,11,7
7885,8,658,0,15,2
7886,2,658,7,0,0
7887,5,658,28,6,7
7888,10,658,9,9,2
7889,9,658,0,9,5
7890,7,658,4,6,6
7891,272,658,9,13,6
7892,277,658,20,19,7
7893,273,658,15,14,3
7894,280,658,9,18,2
7895,276,658,4,11,1
7896,274,658,24,4,2
7897,902,659,21,15,3
7898,909,659,20,3,8
7899,905,659,22,16,2
7900,901,659,29,14,8
7901,903,659,19,0,2
7902,906,659,19,18,7
7903,235,659,25,15,3
7904,236,659,8,15,2
7905,231,659,8,6,10
7906,240,659,14,1,7
7907,237,659,24,11,7
7908,233,659,23,10,7
7909,220,660,11,6,4
7910,217,660,19,9,0
7911,213,660,9,9,2
7912,216,660,18,17,1
7913,212,660,30,18,10
7914,218,660,1,4,7
7915,614,660,10,3,0
7916,617,660,0,14,10
7917,618,660,0,19,0
7918,620,660,30,16,2
7919,619,660,24,2,1
7920,612,660,26,5,4
7921,567,661,7,1,10
7922,563,661,0,16,3
7923,568,661,17,19,1
7924,570,661,29,15,2
7925,562,661,7,1,5
7926,569,661,6,0,4
7927,18,661,12,11,10
7928,14,661,1,16,7
7929,17,661,17,7,7
7930,20,661,22,0,10
7931,19,661,25,10,3
7932,12,661,13,5,6
7933,591,662,21,1,7
7934,593,662,10,18,1
7935,596,662,19,4,9
7936,600,662,23,5,9
7937,598,662,8,12,10
7938,595,662,5,2,8
7939,240,662,12,7,5
7940,236,662,14,13,10
7941,237,662,7,2,10
7942,239,662,30,12,3
7943,231,662,22,10,6
7944,234,662,20,12,1
7945,290,663,21,19,8
7946,282,663,28,17,2
7947,285,663,10,11,1
7948,281,663,2,4,0
7949,289,663,16,10,0
7950,283,663,25,7,3
7951,992,663,20,10,4
7952,997,663,17,6,0
7953,991,663,21,0,8
7954,999,663,21,1,9
7955,996,663,10,17,0
7956,998,663,6,16,3
7957,17,664,3,6,1
7958,11,664,4,5,7
7959,20,664,19,16,7
7960,15,664,15,16,9
7961,12,664,9,18,4
7962,19,664,8,13,4
7963,393,664,24,2,6
7964,399,664,0,14,10
7965,391,664,28,4,8
7966,400,664,16,8,10
7967,396,664,21,3,7
7968,397,664,29,6,0
7969,319,665,5,19,8
7970,311,665,22,8,6
7971,312,665,19,9,10
7972,313,665,23,12,6
7973,317,665,30,10,2
7974,314,665,1,20,9
7975,638,665,10,7,8
7976,636,665,28,19,9
7977,637,665,25,14,1
7978,639,665,22,2,1
7979,633,665,25,10,2
7980,632,665,1,16,8
7981,946,666,14,17,5
7982,947,666,19,15,3
7983,943,666,28,3,7
7984,948,666,7,8,6
7985,942,666,18,13,6
7986,944,666,21,19,1
7987,286,666,16,6,8
7988,285,666,23,6,8
7989,288,666,24,11,6
7990,290,666,19,1,1
7991,289,666,24,10,3
7992,281,666,2,11,3
7993,202,667,24,3,1
7994,201,667,29,9,0
7995,209,667,8,6,2
7996,206,667,18,16,8
7997,210,667,27,11,6
7998,207,667,25,6,10
7999,302,667,21,20,6
8000,308,667,23,18,7
8001,305,667,6,8,6
8002,307,667,12,1,3
8003,310,667,17,8,8
8004,309,667,13,13,1
8005,969,668,3,15,6
8006,965,668,6,7,6
8007,967,668,16,6,3
8008,966,668,0,16,1
8009,963,668,23,0,4
8010,962,668,22,14,4
8011,32,668,24,7,1
8012,38,668,28,12,9
8013,33,668,30,3,2
8014,39,668,3,15,4
8015,31,668,18,7,2
8016,34,668,3,0,0
8017,481,669,15,15,7
8018,489,669,23,7,10
8019,487,669,6,16,6
8020,483,669,23,1,10
8021,488,669,22,19,4
8022,486,669,22,17,5
8023,650,669,23,3,10
8024,644,669,28,3,6
8025,649,669,18,0,1
8026,643,669,13,10,7
8027,641,669,11,17,4
8028,645,669,8,2,8
8029,19,670,6,15,5
8030,15,670,22,15,7
8031,20,670,23,8,1
8032,17,670,30,9,8
8033,12,670,8,4,5
8034,18,670,8,4,1
8035,611,670,8,18,4
8036,612,670,21,18,6
8037,618,670,9,5,9
8038,617,670,14,3,0
8039,613,670,27,10,8
8040,614,670,21,3,5
8041,195,671,17,8,9
8042,196,671,8,1,7
8043,200,671,22,5,7
8044,192,671,2,18,5
8045,194,671,2,16,10
8046,197,671,3,15,7
8047,715,671,3,5,8
8048,712,671,15,1,0
8049,717,671,5,16,8
8050,713,671,6,12,8
8051,714,671,15,19,1
8052,718,671,3,17,2
8053,983,672,30,18,1
8054,985,672,14,18,10
8055,981,672,2,17,3
8056,990,672,5,0,3
8057,984,672,4,7,0
8058,982,672,18,11,5
8059,446,672,13,13,10
8060,449,672,29,17,8
8061,448,672,27,16,5
8062,443,672,21,11,9
8063,444,672,8,9,0
8064,450,672,6,8,9
8065,154,673,30,17,3
8066,155,673,3,19,6
8067,156,673,10,4,0
8068,153,673,12,15,6
8069,160,673,26,1,1
8070,152,673,5,8,7
8071,366,673,0,3,5
8072,368,673,13,10,3
8073,367,673,16,0,3
8074,364,673,8,19,4
8075,369,673,30,7,2
8076,365,673,23,17,2
8077,359,674,14,1,3
8078,357,674,19,15,5
8079,356,674,29,10,5
8080,360,674,3,12,8
8081,358,674,23,4,9
8082,351,674,28,19,6
8083,252,674,4,16,4
8084,254,674,21,15,0
8085,258,674,26,13,8
8086,259,674,11,2,4
8087,260,674,7,15,2
8088,251,674,10,19,6
8089,138,675,21,5,5
8090,133,675,15,9,8
8091,132,675,27,9,7
8092,137,675,22,10,9
8093,136,675,7,7,4
8094,135,675,2,15,2
8095,85,675,23,7,10
8096,90,675,26,14,7
8097,84,675,18,4,1
8098,83,675,2,16,2
8099,87,675,1,15,6
8100,86,675,14,4,9
8101,256,676,4,0,5
8102,260,676,23,5,3
8103,251,676,9,17,8
8104,258,676,17,12,9
8105,255,676,4,19,2
8106,252,676,3,18,4
8107,884,676,29,0,10
8108,887,676,22,18,1
8109,889,676,24,2,4
8110,883,676,4,10,6
8111,890,676,9,17,9
8112,886,676,22,18,1
8113,38,677,16,9,2
8114,39,677,7,14,1
8115,36,677,25,19,2
8116,34,677,18,1,6
8117,31,677,20,20,3
8118,40,677,24,3,1
8119,612,677,4,19,3
8120,613,677,11,15,0
8121,615,677,29,9,4
8122,620,677,26,3,8
8123,617,677,21,12,5
8124,618,677,17,3,2
8125,768,678,0,0,2
8126,761,678,6,6,3
8127,769,678,29,9,0
8128,766,678,28,17,5
8129,765,678,25,7,8
8130,770,678,1,18,10
8131,545,678,14,3,8
8132,548,678,1,6,3
8133,546,678,18,12,4
8134,544,678,25,13,0
8135,542,678,8,16,5
8136,541,678,6,3,3
8137,931,679,27,17,0
8138,940,679,28,17,8
8139,939,679,17,5,8
8140,932,679,20,7,6
8141,937,679,7,7,1
8142,936,679,5,2,7
8143,10,679,13,10,0
8144,6,679,5,10,2
8145,4,679,10,9,6
8146,3,679,24,9,4
8147,1,679,5,0,1
8148,7,679,0,3,3
8149,379,680,27,19,1
8150,376,680,24,3,10
8151,380,680,10,14,8
8152,378,680,3,5,9
8153,375,680,26,8,7
8154,371,680,1,4,0
8155,171,680,23,0,7
8156,177,680,12,1,1
8157,174,680,29,11,10
8158,175,680,24,7,8
8159,178,680,14,0,10
8160,179,680,23,20,0
8161,592,681,2,7,7
8162,599,681,15,3,1
8163,593,681,3,9,8
8164,598,681,0,18,0
8165,596,681,0,8,1
8166,597,681,19,20,8
8167,501,681,9,20,1
8168,505,681,7,14,8
8169,503,681,20,9,5
8170,504,681,26,8,8
8171,510,681,13,14,6
8172,506,681,13,5,5
8173,604,682,16,13,3
8174,605,682,10,13,7
8175,608,682,28,4,4
8176,601,682,29,14,1
8177,602,682,19,11,10
8178,610,682,14,8,4
8179,327,682,3,14,3
8180,330,682,2,5,6
8181,321,682,13,9,7
8182,326,682,26,5,1
8183,322,682,26,14,7
8184,323,682,22,12,0
8185,547,683,29,3,9
8186,541,683,6,15,9
8187,546,683,29,17,0
8188,542,683,4,8,9
8189,548,683,6,6,5
8190,549,683,30,10,0
8191,443,683,0,15,4
8192,448,683,3,15,2
8193,445,683,21,20,0
8194,447,683,17,4,5
8195,442,683,1,14,9
8196,450,683,14,4,7
8197,761,684,20,1,7
8198,762,684,30,4,10
8199,769,684,20,5,8
8200,768,684,2,5,1
8201,767,684,17,20,9
8202,766,684,16,14,1
8203,887,684,28,9,4
8204,884,684,17,7,9
8205,888,684,20,12,0
8206,885,684,23,3,8
8207,881,684,25,16,1
8208,890,684,11,6,9
8209,276,685,9,14,4
8210,274,685,13,5,0
8211,278,685,8,12,3
8212,273,685,25,15,4
8213,277,685,0,1,10
8214,280,685,4,13,9
8215,75,685,25,0,4
8216,71,685,26,0,8
8217,73,685,14,0,6
8218,77,685,25,1,10
8219,74,685,15,12,10
8220,76,685,10,8,3
8221,758,686,2,13,1
8222,757,686,23,0,10
8223,756,686,19,17,9
8224,751,686,28,12,1
8225,754,686,8,5,4
8226,760,686,12,3,0
8227,689,686,18,19,2
8228,685,686,11,10,7
8229,686,686,3,5,7
8230,683,686,2,16,4
8231,682,686,27,11,7
8232,681,686,17,12,7
8233,502,687,12,19,2
8234,509,687,21,13,3
8235,510,687,4,13,2
8236,503,687,25,4,0
8237,507,687,3,2,2
8238,501,687,6,2,8
8239,712,687,12,20,5
8240,717,687,11,18,7
8241,718,687,26,11,2
8242,719,687,25,20,6
8243,711,687,19,11,1
8244,716,687,3,16,8
8245,397,688,11,15,3
8246,391,688,30,0,1
8247,395,688,10,1,9
8248,392,688,0,15,7
8249,396,688,10,15,0
8250,399,688,11,18,6
8251,17,688,21,16,10
8252,15,688,2,6,4
8253,14,688,30,15,5
8254,20,688,1,7,3
8255,12,688,2,10,2
8256,18,688,18,0,5
8257,755,689,5,19,6
8258,753,689,8,7,1
8259,758,689,21,8,1
8260,754,689,7,9,0
8261,757,689,19,13,1
8262,756,689,23,19,6
8263,206,689,11,15,3
8264,205,689,29,19,10
8265,202,689,6,17,5
8266,201,689,16,10,4
8267,207,689,14,10,0
8268,203,689,22,19,2
8269,649,690,10,2,2
8270,650,690,4,16,6
8271,641,690,19,0,7
8272,647,690,19,10,6
8273,643,690,10,5,3
8274,645,690,10,10,10
8275,35,690,14,8,2
8276,37,690,22,10,10
8277,31,690,0,3,1
8278,33,690,6,1,4
8279,39,690,9,19,8
8280,34,690,0,12,1
8281,165,691,16,10,7
8282,163,691,6,13,7
8283,164,691,14,10,2
8284,162,691,11,3,2
8285,166,691,6,10,3
8286,170,691,16,15,10
8287,465,691,8,16,1
8288,469,691,4,12,1
8289,467,691,28,10,0
8290,463,691,23,13,8
8291,470,691,14,5,2
8292,466,691,9,9,4
8293,160,692,2,2,0
8294,156,692,0,10,9
8295,158,692,13,3,10
8296,159,692,13,2,6
8297,154,692,10,15,0
8298,157,692,12,14,6
8299,827,692,19,2,3
8300,821,692,0,10,2
8301,830,692,29,19,1
8302,822,692,4,10,5
8303,823,692,28,15,5
8304,829,692,6,8,4
8305,125,693,15,0,0
8306,126,693,8,1,3
8307,121,693,27,15,5
8308,128,693,14,3,6
8309,123,693,7,20,6
8310,124,693,30,2,6
8311,216,693,26,14,8
8312,211,693,30,16,3
8313,217,693,22,4,0
8314,214,693,17,17,0
8315,215,693,16,5,5
8316,219,693,4,10,5
8317,63,694,25,0,3
8318,61,694,9,1,3
8319,69,694,7,4,5
8320,62,694,28,8,0
8321,65,694,12,0,8
8322,70,694,19,16,3
8323,153,694,20,3,6
8324,156,694,7,18,9
8325,160,694,20,5,3
8326,158,694,7,5,2
8327,154,694,7,8,6
8328,159,694,7,5,2
8329,957,695,10,7,2
8330,960,695,1,6,10
8331,951,695,14,10,9
8332,956,695,20,18,9
8333,953,695,3,16,0
8334,955,695,16,10,4
8335,375,695,0,8,10
8336,379,695,26,5,3
8337,378,695,13,8,1
8338,380,695,28,12,4
8339,371,695,30,12,2
8340,373,695,3,16,8
8341,436,696,16,0,1
8342,433,696,2,4,2
8343,440,696,21,18,9
8344,437,696,20,16,6
8345,434,696,4,4,8
8346,435,696,11,14,2
8347,572,696,8,8,0
8348,577,696,15,13,5
8349,573,696,1,9,0
8350,576,696,27,7,0
8351,580,696,23,11,3
8352,574,696,5,0,3
8353,289,697,28,11,9
8354,281,697,5,11,9
8355,282,697,8,3,7
8356,285,697,11,10,8
8357,283,697,8,17,6
8358,290,697,30,14,9
8359,72,697,4,11,2
8360,71,697,28,9,8
8361,74,697,4,4,6
8362,79,697,15,8,9
8363,78,697,17,11,7
8364,75,697,21,17,10
8365,964,698,26,18,4
8366,968,698,18,12,3
8367,966,698,9,9,9
8368,963,698,23,4,7
8369,962,698,20,5,5
8370,967,698,10,7,9
8371,424,698,25,13,4
8372,421,698,24,5,2
8373,423,698,8,2,8
8374,428,698,28,16,4
8375,422,698,16,18,7
8376,429,698,14,10,0
8377,374,699,16,17,2
8378,377,699,9,4,4
8379,376,699,24,6,7
8380,372,699,1,18,8
8381,375,699,7,6,1
8382,380,699,15,3,4
8383,868,699,18,9,1
8384,861,699,16,2,6
8385,867,699,15,8,8
8386,870,699,15,13,0
8387,869,699,19,13,4
8388,866,699,24,16,7
8389,732,700,26,4,8
8390,733,700,3,12,6
8391,735,700,11,19,7
8392,734,700,27,19,10
8393,738,700,27,16,3
8394,740,700,23,14,5
8395,141,700,13,5,1
8396,147,700,29,10,5
8397,144,700,7,4,9
8398,145,700,23,12,9
8399,142,700,10,18,8
8400,143,700,28,5,3
8401,331,701,20,15,2
8402,340,701,5,15,0
8403,332,701,1,17,5
8404,335,701,3,11,5
8405,337,701,16,20,9
8406,333,701,21,19,0
8407,88,701,28,6,0
8408,87,701,15,6,5
8409,86,701,29,5,4
8410,83,701,12,8,7
8411,82,701,11,14,10
8412,89,701,16,7,7
8413,383,702,8,4,5
8414,387,702,15,18,0
8415,386,702,25,17,2
8416,389,702,29,8,7
8417,384,702,28,16,9
8418,390,702,2,10,10
8419,417,702,29,18,9
8420,419,702,27,9,5
8421,413,702,6,12,2
8422,412,702,25,5,3
8423,416,702,10,11,2
8424,411,702,18,6,8
8425,943,703,27,0,4
8426,949,703,4,20,4
8427,948,703,19,20,5
8428,941,703,20,8,4
8429,944,703,3,3,3
8430,945,703,3,19,3
8431,580,703,11,7,4
8432,576,703,16,18,7
8433,571,703,15,2,4
8434,573,703,8,6,9
8435,574,703,25,11,10
8436,579,703,22,12,9
8437,109,704,7,14,7
8438,107,704,21,19,6
8439,110,704,6,3,6
8440,105,704,26,8,0
8441,108,704,15,14,10
8442,106,704,13,9,9
8443,743,704,23,20,7
8444,741,704,29,19,0
8445,750,704,9,17,9
8446,749,704,15,17,4
8447,742,704,30,8,9
8448,747,704,30,19,7
8449,194,705,8,9,7
8450,191,705,6,1,1
8451,196,705,1,12,4
8452,197,705,8,13,7
8453,198,705,21,4,2
8454,192,705,4,8,9
8455,705,705,9,5,9
8456,708,705,20,18,5
8457,703,705,19,12,5
8458,702,705,3,13,0
8459,706,705,17,4,2
8460,709,705,21,0,8
8461,393,706,30,14,9
8462,399,706,14,16,3
8463,396,706,11,9,1
8464,400,706,22,3,5
8465,395,706,0,4,1
8466,398,706,28,20,10
8467,170,706,24,6,10
8468,167,706,16,10,5
8469,166,706,10,11,9
8470,169,706,28,10,2
8471,163,706,25,12,6
8472,162,706,1,11,2
8473,298,707,3,12,1
8474,297,707,18,10,1
8475,293,707,0,2,6
8476,299,707,3,18,7
8477,300,707,27,15,7
8478,296,707,24,18,5
8479,969,707,24,1,7
8480,964,707,14,17,2
8481,963,707,7,3,1
8482,968,707,0,15,3
8483,966,707,18,9,8
8484,970,707,13,12,10
8485,226,708,27,1,6
8486,224,708,21,13,8
8487,229,708,29,13,8
8488,221,708,15,8,0
8489,228,708,13,6,7
8490,227,708,8,12,7
8491,101,708,29,20,6
8492,105,708,23,10,0
8493,109,708,15,17,0
8494,110,708,28,10,3
8495,106,708,8,5,5
8496,102,708,13,12,1
8497,210,709,19,20,8
8498,204,709,14,11,0
8499,209,709,26,17,2
8500,207,709,28,15,1
8501,203,709,18,4,9
8502,201,709,3,16,5
8503,707,709,2,14,7
8504,705,709,19,13,9
8505,709,709,24,6,1
8506,703,709,0,5,6
8507,701,709,16,2,2
8508,704,709,13,18,7
8509,124,710,2,18,3
8510,121,710,17,19,9
8511,130,710,25,6,4
8512,126,710,22,13,9
8513,122,710,30,18,6
8514,127,710,15,10,7
8515,573,710,17,16,5
8516,580,710,25,2,0
8517,571,710,10,0,5
8518,576,710,21,5,1
8519,577,710,14,18,7
8520,574,710,21,19,6
8521,921,711,6,5,9
8522,929,711,16,17,6
8523,922,711,18,4,3
8524,930,711,23,6,7
8525,923,711,4,4,1
8526,925,711,1,19,7
8527,114,711,7,14,4
8528,112,711,5,20,3
8529,120,711,6,14,2
8530,115,711,15,10,5
8531,111,711,28,16,6
8532,113,711,24,17,7
8533,37,712,19,6,6
8534,33,712,12,6,5
8535,34,712,30,18,10
8536,39,712,26,20,1
8537,35,712,14,8,1
8538,38,712,27,15,6
8539,371,712,0,4,0
8540,375,712,22,10,4
8541,373,712,21,17,6
8542,376,712,14,7,1
8543,372,712,23,0,10
8544,378,712,23,2,5
8545,265,713,3,7,8
8546,269,713,20,8,6
8547,267,713,15,20,5
8548,270,713,19,15,3
8549,262,713,22,8,6
8550,263,713,1,12,4
8551,283,713,27,6,0
8552,289,713,30,9,9
8553,287,713,27,3,1
8554,288,713,27,0,5
8555,286,713,20,8,4
8556,284,713,23,13,0
8557,421,714,11,5,0
8558,427,714,7,6,10
8559,428,714,3,10,3
8560,424,714,9,12,5
8561,425,714,17,16,6
8562,423,714,29,6,2
8563,190,714,0,13,8
8564,181,714,20,13,4
8565,187,714,8,2,8
8566,184,714,4,10,8
8567,183,714,8,4,7
8568,188,714,19,15,6
8569,7,715,12,5,10
8570,6,715,4,17,9
8571,3,715,28,16,5
8572,1,715,18,12,1
8573,2,715,3,8,9
8574,10,715,4,6,6
8575,933,715,11,10,6
8576,931,715,6,12,5
8577,938,715,28,15,0
8578,940,715,0,0,0
8579,936,715,3,20,7
8580,935,715,14,3,2
8581,917,716,12,2,10
8582,916,716,28,8,2
8583,914,716,15,7,8
8584,919,716,18,9,4
8585,913,716,7,13,3
8586,920,716,13,20,5
8587,955,716,22,17,8
8588,960,716,24,12,0
8589,954,716,15,18,10
8590,953,716,5,11,7
8591,956,716,28,13,6
8592,952,716,16,9,10
8593,690,717,19,12,9
8594,681,717,9,6,2
8595,684,717,14,11,9
8596,682,717,28,11,2
8597,686,717,19,9,8
8598,689,717,19,10,10
8599,138,717,20,18,6
8600,137,717,30,2,7
8601,136,717,5,13,10
8602,131,717,21,16,4
8603,132,717,6,13,2
8604,135,717,3,2,8
8605,58,718,23,4,5
8606,56,718,8,4,5
8607,53,718,28,19,0
8608,55,718,13,5,3
8609,59,718,19,10,10
8610,57,718,9,11,4
8611,314,718,30,14,1
8612,319,718,2,1,9
8613,320,718,14,1,0
8614,315,718,5,2,7
8615,313,718,28,19,6
8616,316,718,14,11,8
8617,247,719,24,0,7
8618,244,719,25,9,2
8619,248,719,17,9,9
8620,249,719,26,1,3
8621,246,719,10,4,4
8622,243,719,5,2,4
8623,214,719,23,3,5
8624,217,719,9,0,3
8625,219,719,21,10,2
8626,215,719,11,11,10
8627,213,719,14,13,5
8628,211,719,5,14,3
8629,558,720,12,6,1
8630,557,720,23,16,3
8631,551,720,24,18,7
8632,552,720,21,1,4
8633,560,720,0,16,6
8634,554,720,23,7,7
8635,412,720,25,7,9
8636,415,720,16,17,5
8637,417,720,26,13,6
8638,411,720,9,7,9
8639,420,720,27,15,3
8640,413,720,14,9,7
8641,22,721,24,2,10
8642,21,721,2,12,2
8643,29,721,4,5,4
8644,26,721,25,7,9
8645,30,721,0,8,9
8646,27,721,12,11,8
8647,356,721,13,1,3
8648,359,721,23,10,0
8649,360,721,15,13,2
8650,351,721,13,14,2
8651,354,721,13,13,2
8652,358,721,17,9,2
8653,966,722,2,14,6
8654,964,722,13,10,2
8655,968,722,21,11,6
8656,970,722,30,7,9
8657,961,722,6,16,6
8658,965,722,21,2,8
8659,607,722,27,18,5
8660,603,722,28,0,8
8661,604,722,26,9,2
8662,609,722,26,1,3
8663,605,722,11,8,8
8664,606,722,30,15,3
8665,788,723,26,5,9
8666,786,723,27,14,1
8667,789,723,7,0,8
8668,790,723,13,17,3
8669,784,723,25,18,7
8670,782,723,9,15,9
8671,360,723,18,11,3
8672,356,723,23,1,10
8673,351,723,7,8,3
8674,359,723,22,16,2
8675,355,723,7,4,2
8676,358,723,22,13,7
8677,25,724,1,6,7
8678,30,724,26,0,4
8679,21,724,22,13,10
8680,22,724,3,4,10
8681,23,724,1,14,6
8682,26,724,23,14,2
8683,573,724,26,1,8
8684,577,724,23,2,9
8685,580,724,8,16,7
8686,579,724,24,9,9
8687,571,724,15,10,7
8688,578,724,18,15,0
8689,987,725,28,12,8
8690,983,725,28,17,2
8691,986,725,3,15,3
8692,982,725,2,13,3
8693,989,725,6,18,5
8694,990,725,2,2,9
8695,255,725,21,15,10
8696,253,725,21,6,7
8697,251,725,10,12,0
8698,254,725,29,1,9
8699,252,725,29,11,0
8700,257,725,15,1,2
8701,868,726,14,1,1
8702,861,726,24,0,0
8703,864,726,23,12,9
8704,865,726,1,17,4
8705,866,726,18,16,5
8706,869,726,13,13,4
8707,182,726,5,15,4
8708,187,726,3,3,7
8709,190,726,19,14,9
8710,181,726,27,12,0
8711,189,726,6,15,3
8712,186,726,4,18,9
8713,885,727,7,16,1
8714,882,727,2,6,4
8715,886,727,0,15,1
8716,884,727,30,12,0
8717,887,727,8,12,10
8718,889,727,17,5,9
8719,638,727,17,3,4
8720,635,727,14,12,3
8721,636,727,5,5,8
8722,637,727,30,4,5
8723,632,727,19,14,5
8724,633,727,29,8,4
8725,934,728,3,4,4
8726,940,728,23,1,4
8727,938,728,16,12,3
8728,931,728,8,11,9
8729,936,728,18,11,4
8730,937,728,0,16,0
8731,624,728,2,18,4
8732,628,728,2,0,5
8733,627,728,30,8,0
8734,621,728,29,17,5
8735,630,728,11,12,9
8736,625,728,24,6,10
8737,515,729,20,19,0
8738,514,729,3,18,5
8739,520,729,21,10,10
8740,511,729,21,6,5
8741,518,729,1,8,10
8742,513,729,25,12,9
8743,5,729,26,1,1
8744,1,729,12,5,0
8745,4,729,2,15,7
8746,3,729,14,9,2
8747,9,729,3,2,1
8748,2,729,18,18,4
8749,377,730,11,19,3
8750,372,730,25,9,9
8751,379,730,7,13,10
8752,373,730,2,2,5
8753,371,730,25,13,4
8754,378,730,25,3,0
8755,987,730,20,13,5
8756,988,730,1,14,8
8757,981,730,13,11,7
8758,982,730,21,3,6
8759,983,730,23,10,8
8760,990,730,3,1,1
8761,122,731,4,4,2
8762,123,731,2,7,6
8763,130,731,16,18,8
8764,128,731,1,7,2
8765,127,731,12,13,5
8766,125,731,9,9,5
8767,219,731,29,1,8
8768,216,731,14,11,7
8769,214,731,21,7,0
8770,211,731,13,8,9
8771,220,731,18,17,9
8772,217,731,27,17,2
8773,427,732,13,12,8
8774,428,732,20,5,7
8775,429,732,8,5,4
8776,424,732,19,20,10
8777,426,732,22,9,8
8778,423,732,5,0,5
8779,701,732,10,14,3
8780,709,732,27,17,5
8781,704,732,13,11,0
8782,705,732,5,0,4
8783,703,732,8,12,5
8784,708,732,16,4,8
8785,46,733,16,12,7
8786,48,733,12,7,9
8787,45,733,11,11,8
8788,43,733,6,4,4
8789,47,733,14,18,2
8790,42,733,9,12,3
8791,21,733,4,6,3
8792,27,733,3,12,0
8793,24,733,17,7,5
8794,23,733,12,8,10
8795,29,733,17,19,7
8796,22,733,13,0,2
8797,962,734,30,10,8
8798,969,734,19,12,4
8799,967,734,20,12,2
8800,966,734,13,11,4
8801,970,734,9,2,2
8802,961,734,20,1,10
8803,663,734,25,9,8
8804,666,734,19,10,10
8805,661,734,30,1,3
8806,667,734,15,9,2
8807,664,734,20,20,8
8808,668,734,16,16,8
8809,630,735,7,16,0
8810,626,735,14,3,1
8811,621,735,4,1,5
8812,623,735,5,6,2
8813,629,735,13,6,10
8814,627,735,16,7,8
8815,373,735,11,5,5
8816,378,735,0,13,8
8817,377,735,6,9,9
8818,380,735,2,19,8
8819,375,735,14,16,3
8820,371,735,7,13,9
8821,905,736,11,20,4
8822,904,736,28,6,3
8823,903,736,5,13,4
8824,909,736,9,1,6
8825,901,736,19,19,10
8826,906,736,7,13,2
8827,975,736,19,3,8
8828,977,736,20,10,4
8829,974,736,22,17,7
8830,978,736,6,8,9
8831,980,736,2,0,9
8832,973,736,13,17,9
8833,138,737,3,12,8
8834,134,737,12,13,10
8835,137,737,9,17,5
8836,135,737,24,5,7
8837,132,737,27,11,9
8838,133,737,9,10,10
8839,234,737,28,12,7
8840,239,737,13,10,4
8841,240,737,12,1,2
8842,235,737,3,17,9
8843,232,737,2,20,5
8844,231,737,12,14,10
8845,582,738,15,14,0
8846,584,738,28,3,8
8847,589,738,14,9,10
8848,583,738,1,16,8
8849,588,738,8,12,1
8850,581,738,12,11,3
8851,823,738,19,2,9
8852,826,738,13,17,4
8853,825,738,6,16,5
8854,824,738,3,9,0
